panel,model_year,engine_family,carryover_family,lineage_root,lineage_depth
nonroad,2023,PMVXL02.2EBA,HMVXL02.2EBA,HMVXL02.2EBA,1
nonroad,2023,PTYCL1.17A33,,PTYCL1.17A33,0
nonroad,2023,PTYCL2.29A48,,PTYCL2.29A48,0
nonroad,2023,PJCBL04.4TAE,KJCBL04.4TAE,KJCBL04.4TAE,1
nonroad,2022,NCPXL18.1HTF,MCPXL18.1HTF,ECPXL18.1HTF,8
nonroad,2023,PMMLL02.7D55,KMMLL02.7D65,KMMLL02.7D65,1
nonroad,2023,PDZXL05.7052,,PDZXL05.7052,0
nonroad,2023,PSIDL07.5I7C,NSIDL07.5I7C,NSIDL07.5I7C,1
nonroad,2023,PSIDL06.6I7C,NSIDL06.6I7C,MSIDL06.6I7C,2
nonroad,2023,PKBXL05.0C5D,,PKBXL05.0C5D,0
nonroad,2021,MCEXL50.0AAG,,MCEXL50.0AAG,0
nonroad,2021,MCEXL50.0AAF,,MCEXL50.0AAF,0
nonroad,2018,JKLXL60.0AAI,,JKLXL60.0AAI,0
nonroad,2020,LKLXL78.0AAI,KKLXL78.0AAI,KKLXL78.0AAI,1
nonroad,2023,PMRBL109.EMS,,PMRBL109.EMS,0
nonroad,2024,RSZXL02.2ZTB,ESZXL02.2ZTB,ESZXL02.2ZTB,1
nonroad,2023,PJDXL09.0333,MJDXL09.0333,MJDXL09.0333,1
nonroad,2023,PDCLL01.0D75,NDCLL01.0D75,NDCLL01.0D75,1
nonroad,2023,PMDDL76.3XTM,FMDDL95.4XTM,FMDDL95.4XTM,1
nonroad,2023,PLHAL07.0SQC,ELHAL7.01SQC,ELHAL7.01SQC,1
nonroad,2023,PFPXL06.7FR1,LFPXL06.7FR1,LFPXL06.7FR1,1
nonroad,2023,PFPXL15.9GT1,,PFPXL15.9GT1,0
nonroad,2024,RDZXL07.1030,PDZXL07.1030,CDZXL07.1030,11
nonroad,2024,RFPXL08.7TR3,JFPXL08.7TR3,HFPXL08.7TR3,2
nonroad,2024,RFPXL12.9IGR,JFPXL12.9IGR,JFPXL12.9IGR,1
nonroad,2024,RDZXL02.2111,PDZXL02.2111,NDZXL02.2111,2
nonroad,2023,PVPXL07.7BDA,NVPXL07.7BDA,NVPXL07.7BDA,1
nonroad,2024,RPKXL02.2NLC,PPKXL02.2NLC,LPKXL2.22NLC,4
nonroad,2024,RMVXL65.4BBA,9MVXL65.4BBA,RMVXL65.4BBA,0
nonroad,2023,PPKXL07.0VL4,NPKXL07.0VL4,LPKXL07.0VL4,3
nonroad,2023,PLHAL103.VQS,,PLHAL103.VQS,0
nonroad,2024,RJDXL13.5300,EJDXL13.5300,EJDXL13.5300,1
nonroad,2024,RDZXL02.2112,PDZXL02.2112,LDZXL02.2112,4
nonroad,2024,RHZXL02.0V51,,RHZXL02.0V51,0
nonroad,2023,PKHXL01.4SF1,,PKHXL01.4SF1,0
nonroad,2024,RFTGL03.0R3C,LFTGL03.0R3C,LFTGL03.0R3C,1
nonroad,2023,PDZXL02.9118,,PDZXL02.9118,0
nonroad,2023,PDZXL15.9058,,PDZXL15.9058,0
nonroad,2024,RDCLL01.0D5G,GDCLL01.0D5G,CDCLL01.0D5G,2
nonroad,2024,RDCLL01.8HNV,LDCLL01.8HNV,LDCLL01.8HNV,1
nonroad,2023,PPKXL04.4SU1,NPKXL04.4SU1,LPKXL04.4SU1,3
nonroad,2024,RYDXL02.1NFC,NYDXL02.1NFC,NYDXL02.1NFC,1
nonroad,2024,RYDXL01.3NS1,DYDXL1.27NS1,DYDXL1.27NS1,1
nonroad,2024,RKBXL.778KCB,DKBXL.778KCB,DKBXL.778KCB,1
nonroad,2024,RKBXL.719NCB,EKBXL.719NCB,DKBXL.719NCB,2
nonroad,2024,RKBXL02.2RCB,DKBXL02.2RCB,DKBXL02.2RCB,1
nonroad,2024,RLHAL103.VQC,MLHAL103.VQC,MLHAL103.VQC,1
nonroad,2024,RKBXL02.4GMC,NKBXL02.4GMC,NKBXL02.4GMC,1
nonroad,2024,RKBXL03.8C1D,KKBXL03.8C1D,KKBXL03.8C1D,1
nonroad,2024,RKBXL03.8CMD,GKBXL03.8CMD,GKBXL03.8CMD,1
nonroad,2023,PVPXL05.1CJA,MVPXL05.1CJA,MVPXL05.1CJA,1
nonroad,2024,RYDXL03.3NGA,PYDXL03.3NGA,PYDXL03.3NGA,1
nonroad,2023,PCPXL18.1HTF,NCPXL18.1HTF,ECPXL18.1HTF,9
nonroad,2023,PLHAL10.5SQC,ELHAL10.5SQC,ELHAL10.5SQC,1
nonroad,2025,SYDXL01.3NWB,HYDXL1.27NWB,HYDXL1.27NWB,1
nonroad,2024,RWEHL52.3EMS,PWEHL52.3EMS,PWEHL52.3EMS,1
nonroad,2024,RKOEL1.09NAX,NKOEL1.09NAX,NKOEL1.09NAX,1
nonroad,2024,RFPXL12.9FR2,,RFPXL12.9FR2,0
nonroad,2024,RCEXL12.0AAA,FCEXL12.0AAA,FCEXL12.0AAA,1
nonroad,2024,RCEXL0661AAH,,RCEXL0661AAH,0
nonroad,2024,RYDXL03.3TDA,PYDXL03.3TDA,PYDXL03.3TDA,1
nonroad,2024,RYDXL03.3S4N,PYDXL03.3S4N,PYDXL03.3S4N,1
nonroad,2024,RFPXL03.4CDD,HFPXL03.4CDD,HFPXL03.4CDD,1
nonroad,2024,RMVXL01.1EDA,,RMVXL01.1EDA,0
nonroad,2018,JCEXL04.5AAH,,JCEXL04.5AAH,0
nonroad,2021,MCEXL04.5AAK,,MCEXL04.5AAK,0
nonroad,2015,FCEXL15.0AAL,ECEXL15.0AAL,ECEXL15.0AAL,1
nonroad,2023,PCEXL0275AAG,,PCEXL0275AAG,0
nonroad,2017,HCEXL0275AAG,,HCEXL0275AAG,0
nonroad,2014,ECEXL0275AAG,,ECEXL0275AAG,0
nonroad,2019,KCEXL0275AAH,,KCEXL0275AAH,0
nonroad,2024,RDZXL15.9058,,RDZXL15.9058,0
nonroad,2018,JCEXL0409AAC,,JCEXL0409AAC,0
nonroad,2016,GCEXL0505AAE,ECEXL0505AAE,CCEXL0505AAE,3
nonroad,2017,HCEXL0505AAE,ECEXL0505AAE,CCEXL0505AAE,3
nonroad,2017,HCEXL12.0AAA,FCEXL12.0AAA,FCEXL12.0AAA,1
nonroad,2024,RICLL01.8F3X,NICLL01.8F3X,NICLL01.8F3X,1
nonroad,2024,RICLL02.4F4X,NICLL02.4F4X,NICLL02.4F4X,1
nonroad,2024,RFPXL06.7SCB,,RFPXL06.7SCB,0
nonroad,2024,RKBXL03.3E1D,KKBXL03.3E1D,KKBXL03.3E1D,1
nonroad,2025,SYDXL02.2NFB,,SYDXL02.2NFB,0
nonroad,2022,NDICL03.4LEA,MDICL03.4LEA,HDICL03.4LEA,5
nonroad,2017,HDICL03.4LEA,,HDICL03.4LEA,0
nonroad,2024,RYDXL.570NUA,PYDXL.570NUA,PYDXL.570NUA,1
nonroad,2024,RKHXL02.5ESM,,RKHXL02.5ESM,0
nonroad,2025,SSZXL05.2RXB,FSZXL05.2RXB,FSZXL05.2RXB,1
nonroad,2018,JDICL03.4LEA,HDICL03.4LEA,HDICL03.4LEA,1
nonroad,2024,RDZXL05.2124,,RDZXL05.2124,0
nonroad,2025,SFPXL12.9IGR,JFPXL12.9IGR,JFPXL12.9IGR,1
nonroad,2025,SFPXL06.7SCB,RFPXL06.7SCB,RFPXL06.7SCB,1
nonroad,2024,RKBXL03.8C5D,PKBXL03.8C5D,PKBXL03.8C5D,1
nonroad,2024,RMNBL12.4OR4,HMNBL12.4OR4,GMNBL12.4OR4,2
nonroad,2025,SLHAL24.2VQT,GLHAL24.2VQT,GLHAL24.2VQT,1
nonroad,2025,SKBXL.277KCB,DKBXL.276KCB,DKBXL.276KCB,1
nonroad,2025,SDZXL07.1030,RDZXL07.1030,CDZXL07.1030,12
nonroad,2025,SLHAL09.0SWC,RLHAL09.0SWC,PLHAL09.0SWC,2
nonroad,2025,SLGCL01.9L3T,JLGCL01.9L3T,FLGCL01.9L3T,3
nonroad,2025,SLHAL12.0SQC,ELHAL12.0SQC,ELHAL12.0SQC,1
nonroad,2024,RCEXL08.9AAQ,,RCEXL08.9AAQ,0
nonroad,2022,NSIDL09.8I7C,,NSIDL09.8I7C,0
nonroad,2025,SMNBL16.2VGT,MMNBL16.2VGT,MMNBL16.2VGT,1
nonroad,2025,SHZXL.347C32,RHZXL.347C32,NHZXL.347C32,3
nonroad,2025,SHZXL.517M54,RHZXL.517M54,MHZXL.517M54,4
nonroad,2022,NCEXL060.AAD,,NCEXL060.AAD,0
nonroad,2025,SDZXL03.6122,RDZXL03.6122,MDZXL03.6122,4
nonroad,2025,SJDXL04.5304,EJDXL04.5304,EJDXL04.5304,1
nonroad,2025,SKBXL02.4E2D,KKBXL02.4E2D,KKBXL02.4E2D,1
nonroad,2024,RDICL07.6LEA,PDICL07.6LEA,GDICL07.6LEA,8
nonroad,2024,RPKXL07.0VL1,PPKXL07.0VL1,KPKXL07.0VL1,5
nonroad,2024,RVPXL16.1ACW,PVPXL16.1ACW,KVPXL16.1ACW,5
nonroad,2024,RVPXL16.1ADA,PVPXL16.1ADA,KVPXL16.1ADA,5
nonroad,2024,RVPXL16.1ADB,PVPXL16.1ADB,MVPXL16.1ADB,3
nonroad,2016,GLHAL24.2VQT,,GLHAL24.2VQT,0
nonroad,2024,RPKXL03.6FW1,PPKXL03.6FW1,LPKXL03.6FW1,4
nonroad,2024,RVSXL12.8T4F,,RVSXL12.8T4F,0
nonroad,2016,GLHAL16.2VQC,ELHAL16.2VQC,ELHAL16.2VQC,1
nonroad,2021,MLHAL24.2VQT,GLHAL24.2VQT,GLHAL24.2VQT,1
nonroad,2017,HLHAL16.2VQC,ELHAL16.2VQC,ELHAL16.2VQC,1
nonroad,2025,SKOEL4.33TAX,KKOEL4.33TAX,KKOEL4.33TAX,1
nonroad,2025,SHZXL02.0V50,RHZXL02.0V50,RHZXL02.0V50,1
nonroad,2025,SHZXL02.0C50,RHZXL02.0C50,RHZXL02.0C50,1
nonroad,2022,NLHAL16.2VQC,ELHAL16.2VQC,ELHAL16.2VQC,1
nonroad,2024,RDZXL04.1056,,RDZXL04.1056,0
nonroad,2017,HLHAL7.01SQC,ELHAL7.01SQC,ELHAL7.01SQC,1
nonroad,2015,FLHAL10.5SQC,ELHAL10.5SQC,ELHAL10.5SQC,1
nonroad,2025,STYCL2.29A48,PTYCL2.29A48,PTYCL2.29A48,1
nonroad,2024,RPKXL.761F1C,PPKXL.761F1C,LPKXL.761F1C,4
nonroad,2024,RKHXL03.4TCR,,RKHXL03.4TCR,0
nonroad,2024,RCPXL18.1HTF,PCPXL18.1HTF,ECPXL18.1HTF,10
nonroad,2025,SYDXL.993NS1,PYDXL.993NS1,PYDXL.993NS1,1
nonroad,2025,SYDXL03.3NLA,RYDXL03.3NLA,RYDXL03.3NLA,1
nonroad,2025,SMVXL02.5LLL,7MVXL02.5EEE,SMVXL02.5LLL,0
nonroad,2025,SYDXL.570NUA,PYDXL.570NUA,PYDXL.570NUA,1
nonroad,2025,SMVXL33.9BBA,8MVXL33.9BBA,SMVXL33.9BBA,0
nonroad,2025,SMVXL37.1BBA,7MVXL37.1BBA,SMVXL37.1BBA,0
nonroad,2025,SMMLL02.7D55,KMMLL02.7D65,KMMLL02.7D65,1
nonroad,2025,SMMLL02.7R55,KMMLL02.7D65,KMMLL02.7D65,1
nonroad,2026,TYDXL01.3NWB,HYDXL1.27NWB,HYDXL1.27NWB,1
nonroad,2025,SYDXL01.3TPA,JYDXL1.27TPA,JYDXL1.27TPA,1
nonroad,2022,NCEXL78.0AAB,,NCEXL78.0AAB,0
nonroad,2025,SMVXL0.64EBA,LMVXL0.64EBA,LMVXL0.64EBA,1
nonroad,2024,RCPXL09.3NTF,PCPXL09.3NTF,KCPXL09.3NTF,5
nonroad,2024,RDZXL05.7053,,RDZXL05.7053,0
nonroad,2025,SVPXL07.7BDA,RVPXL07.7BDA,NVPXL07.7BDA,3
nonroad,2025,SVPXL17.3ADA,RVPXL17.3ADA,RVPXL17.3ADA,1
nonroad,2025,SKBXL.719KCB,DKBXL.719KCB,DKBXL.719KCB,1
nonroad,2025,SSIDL08.0I7C,,SSIDL08.0I7C,0
nonroad,2025,SJDXL13.5179,,SJDXL13.5179,0
nonroad,2023,PCEXL015.AAJ,ECEXL015.AAJ,CCEXL015.AAJ,2
nonroad,2025,SDZXL03.6060,,SDZXL03.6060,0
nonroad,2025,SCEXL50.0AAH,RCEXL50.0AAH,PCEXL50.0AAH,2
nonroad,2024,RLHAL08.0SWC,PLHAL08.0SWC,PLHAL08.0SWC,1
nonroad,2025,SKBXL01.6ECB,DKBXL01.7ECB,DKBXL01.7ECB,1
nonroad,2025,SYDXL03.3TDB,PYDXL03.3TDB,PYDXL03.3TDB,1
nonroad,2025,SCPXL18.1HXF,RCPXL18.1HXF,CCPXL18.1HXA,13
nonroad,2025,SDCLL01.8HTV,RDCLL01.8HTV,RDCLL01.8HTV,1
nonroad,2025,SDCLL02.4HTV,LDCLL02.4HTV,LDCLL02.4HTV,1
nonroad,2021,MCEXL015.AAJ,ECEXL015.AAJ,CCEXL015.AAJ,2
nonroad,2024,RFTGL03.0R4D,,RFTGL03.0R4D,0
nonroad,2023,PCEXL19.0AAA,,PCEXL19.0AAA,0
nonroad,2026,TCPXL58.6HXS,SCPXL58.6HXS,LCPXL58.6HXS,6
nonroad,2015,FLHAL12.0SQC,ELHAL12.0SQC,ELHAL12.0SQC,1
nonroad,2022,NFPXL20.1T4B,JFPXL20.1T4B,JFPXL20.1T4B,1
nonroad,2026,TSZXL02.2VTK,HSZXL02.2VTK,HSZXL02.2VTK,1
nonroad,2026,TSZXL02.2ZTB,ESZXL02.2ZTB,ESZXL02.2ZTB,1
nonroad,2018,JFPXL20.1T4B,,JFPXL20.1T4B,0
nonroad,2025,SDZXL06.1050,,SDZXL06.1050,0
nonroad,2025,SCEXL03.8AAH,,SCEXL03.8AAH,0
nonroad,2025,SCPXL12.5NYS,RCPXL12.5NYS,ECPXL12.5NYS,11
nonroad,2019,KCEXL06.7AAR,,KCEXL06.7AAR,0
nonroad,2026,TSIDL06.6I7C,SSIDL06.6I7C,MSIDL06.6I7C,5
nonroad,2025,SDCLL01.6D7G,GDCLL01.6D7G,CDCLL02.2D7G,2
nonroad,2025,SFPXL03.4CSD,RFPXL03.4CSD,RFPXL03.4CSD,1
nonroad,2025,SFPXL03.4CDC,HFPXL03.4CDC,DFPXL03.4CDC,5
nonroad,2025,SFPXL02.8DC2,RFPXL02.8DC2,RFPXL02.8DC2,1
nonroad,2025,SFGXL3.85E0V,JFGXL3.85E0V,JFGXL3.85E0V,1
nonroad,2025,SCEXL04.5AAH,,SCEXL04.5AAH,0
nonroad,2025,SCEXL06.7AAQ,,SCEXL06.7AAQ,0
nonroad,2021,MCEXL02.8AAB,ECEXL02.8AAB,ECEXL02.8AAB,1
nonroad,2018,JCEXL02.8AAB,ECEXL02.8AAB,ECEXL02.8AAB,1
nonroad,2014,ECEXL02.8AAB,,ECEXL02.8AAB,0
nonroad,2026,TFPXL06.7DGB,JFPXL06.7DGB,JFPXL06.7DGB,1
nonroad,2022,NCEXL02.8AAC,GCEXL02.8AAC,GCEXL02.8AAC,1
nonroad,2025,SMVXL01.0EDC,,SMVXL01.0EDC,0
nonroad,2025,SMVXL01.8EBB,,SMVXL01.8EBB,0
nonroad,2026,TJDXL18.0342,RJDXL18.0342,RJDXL18.0342,1
nonroad,2026,TPKXL04.4NR1,SPKXL04.4NR1,FPKXL04.4NR1,11
nonroad,2022,NKBXL03.8AMD,HKBXL03.8AMD,HKBXL03.8AMD,1
nonroad,2026,TPKXL02.2F2V,SPKXL02.2F2V,LPKXL2.22F2V,6
nonroad,2026,TFTGL03.0R3C,LFTGL03.0R3C,LFTGL03.0R3C,1
nonroad,2019,KCEXL015.AAJ,ECEXL015.AAJ,CCEXL015.AAJ,2
nonroad,2019,KFPXL12.9TSS,,KFPXL12.9TSS,0
nonroad,2016,GCEXL03.3BAA,ECEXL03.3BAA,CCEXL03.3BAA,3
nonroad,2015,FCEXL03.3BAA,ECEXL03.3BAA,CCEXL03.3BAA,3
nonroad,2026,TSZXL15.7QXB,FSZXL15.7QXB,FSZXL15.7QXB,1
nonroad,2026,TMNBL24.2OR4,JMNBL24.2OR4,JMNBL24.2OR4,1
nonroad,2026,TKBXL02.4EKD,DKBXL02.4EKD,DKBXL02.4EKD,1
nonroad,2026,TPKXL04.4NM1,SPKXL04.4NM1,CPKXL04.4NM1,14
nonroad,2026,TDZXL07.8046,SDZXL07.8046,SDZXL07.8046,1
nonroad,2026,TDZXL07.8047,SDZXL07.8047,SDZXL07.8047,1
nonroad,2024,RCEXL03.3CAA,DCEXL03.3CAA,CCEXL03.3CAA,2
nonroad,2023,PCEXL03.3CAA,DCEXL03.3CAA,CCEXL03.3CAA,2
nonroad,2026,TDZXL02.2115,SDZXL02.2115,PDZXL02.2115,3
nonroad,2014,ECEXL03.3CAA,DCEXL03.3CAA,CCEXL03.3CAA,2
nonroad,2016,GFPXL12.9TSS,EFPXL12.9TSS,EFPXL12.9TSS,1
nonroad,2026,TDZXL07.1030,SDZXL07.1030,CDZXL07.1030,13
nonroad,2026,TDZXL07.1031,SDZXL07.1031,RDZXL07.1031,2
nonroad,2026,TDCLL03.8JAV,RDCLL03.8JAV,RDCLL03.8JAV,1
nonroad,2026,TDZXL05.7053,SDZXL05.7053,SDZXL05.7053,1
nonroad,2026,TDZXL03.6060,SDZXL03.6060,SDZXL03.6060,1
nonroad,2026,TDZXL03.6018,SDZXL03.6018,SDZXL03.6018,1
nonroad,2025,SCEXL03.8AAC,GCEXL03.8AAC,GCEXL03.8AAC,1
nonroad,2025,SCEXL03.8AAD,GCEXL03.8AAD,GCEXL03.8AAD,1
nonroad,2023,PCEXL015.AAH,DCEXL015.AAH,CCEXL015.AAH,2
nonroad,2024,RCEXL03.8AAE,KCEXL03.8AAE,KCEXL03.8AAE,1
nonroad,2023,PCEXL03.8AAE,KCEXL03.8AAE,KCEXL03.8AAE,1
nonroad,2021,MCEXL03.8AAE,KCEXL03.8AAE,KCEXL03.8AAE,1
nonroad,2026,TYDXL01.3NPA,RYDXL01.3NPA,RYDXL01.3NPA,1
nonroad,2024,RLHAL12.0SWC,MLHAL12.0SWC,MLHAL12.0SWC,1
nonroad,2024,RCEXL03.8AAF,KCEXL03.8AAF,KCEXL03.8AAF,1
nonroad,2026,TYDXL.320H1E,RYDXL.320H1E,RYDXL.320H1E,1
nonroad,2026,TDICL03.4LEC,SDICL03.4LEC,HDICL03.4LEC,9
nonroad,2026,TTYCL1.17A33,PTYCL1.17A33,PTYCL1.17A33,1
nonroad,2016,GCEXL03.8AAA,FCEXL03.8AAA,FCEXL03.8AAA,1
nonroad,2020,LCEXL03.8AAB,GCEXL03.8AAB,GCEXL03.8AAB,1
nonroad,2026,TMMLL03.0H48,,TMMLL03.0H48,0
nonroad,2026,TCPXL12.9NTF,,TCPXL12.9NTF,0
nonroad,2025,SJDXL18.0342,RJDXL18.0342,RJDXL18.0342,1
nonroad,2026,TRIAL03.0RBC,SRIAL03.0RBC,SRIAL03.0RBC,1
nonroad,2022,NSZXL09.8QXA,ESZXL09.8QXA,ESZXL09.8QXA,1
nonroad,2025,SSZXL15.7QXA,ESZXL15.7QXA,ESZXL15.7QXA,1
nonroad,2025,SKBXL03.3EKD,DKBXL03.3EKD,DKBXL03.3EKD,1
nonroad,2023,PCEXL03.8AAD,GCEXL03.8AAD,GCEXL03.8AAD,1
nonroad,2020,LCEXL03.8AAD,GCEXL03.8AAD,GCEXL03.8AAD,1
nonroad,2026,TFPXL02.8DE1,RFPXL02.8DE1,RFPXL02.8DE1,1
nonroad,2023,PLHAL103.ESP,HLHAL103.ESP,HLHAL103.ESP,1
nonroad,2025,SCEXL08.9AAK,,SCEXL08.9AAK,0
nonroad,2025,SFPXL04.5LBH,JFPXL04.5LBH,JFPXL04.5LBH,1
nonroad,2026,TKHXL01.9DIM,SKHXL01.9DIM,SKHXL01.9DIM,1
nonroad,2025,SCEXL08.9AAQ,,SCEXL08.9AAQ,0
nonroad,2026,TMMLL02.1K40,,TMMLL02.1K40,0
nonroad,2026,TMMLL02.1K35,,TMMLL02.1K35,0
nonroad,2026,TFPXL03.6EH1,RFPXL03.6EH1,MFPXL03.6EH1,2
nonroad,2026,TCEXL04.5AAL,,TCEXL04.5AAL,0
nonroad,2026,TCPXL27.0NZS,SCPXL27.0NZS,CCPXL27.0NZS,14
nonroad,2026,TCEXL08.9AAK,,TCEXL08.9AAK,0
nonroad,2026,TDTAL12.8RJD,KMBXL12.8RJD,KMBXL12.8RJD,1
nonroad,2025,SDTAL12.8RJD,KMBXL12.8RJD,KMBXL12.8RJD,1
nonroad,2024,RDTAL07.7RJD,KMBXL07.7RJD,KMBXL07.7RJD,1
nonroad,2014,ECEXL015.AAJ,CCEXL015.AAJ,CCEXL015.AAJ,1
nonroad,2022,NCEXL15.0AAS,MCEXL15.0AAS,MCEXL15.0AAS,1
nonroad,2018,JFPXL15.9T4U,FFPXL15.9T4U,FFPXL15.9T4U,1
nonroad,2026,TJDXL09.0308,,TJDXL09.0308,0
nonroad,2026,TKBXL03.8CGC,,TKBXL03.8CGC,0
nonroad,2026,TKBXL01.5A1D,LKBXL01.5A1D,LKBXL01.5A1D,1
nonroad,2026,TKHXL01.4SF1,SKHXL01.4SF1,SKHXL01.4SF1,1
nonroad,2026,TKLXL12.7LDC,SKLXL12.7LDC,RKLXL12.7LDC,2
nonroad,2026,TKHXL03.4TCR,SKHXL03.4TCR,SKHXL03.4TCR,1
nonroad,2026,TMVXL03.3EAC,KMVXL03.3EAC,KMVXL03.3EAC,1
nonroad,2022,NFPXL03.4ESD,JFPXL03.4ESD,HFPXL03.4ESD,2
nonroad,2026,TFPXL03.4ASD,PFPXL03.4ASD,HFPXL03.4ASD,3
nonroad,2023,PCEXL23.0AAD,KCEXL23.0AAD,KCEXL23.0AAD,1
nonroad,2025,SFPXL03.4ASD,PFPXL03.4ASD,HFPXL03.4ASD,3
nonroad,2026,TVSXL16.1STV,,TVSXL16.1STV,0
nonroad,2016,GFPXL08.7T4W,,GFPXL08.7T4W,0
nonroad,2026,TCEXL03.8AAH,,TCEXL03.8AAH,0
nonroad,2026,TCEXL12.0AAA,RCEXL12.0AAA,FCEXL12.0AAA,2
nonroad,2026,TCEXL03.8AAC,GCEXL03.8AAC,GCEXL03.8AAC,1
nonroad,2026,TCEXL03.8AAE,KCEXL03.8AAE,KCEXL03.8AAE,1
nonroad,2026,TKBXL.417KCB,DKBXL.416KCB,DKBXL.416KCB,1
nonroad,2026,TPKXL07.0VL1,SPKXL07.0VL1,KPKXL07.0VL1,7
nonroad,2017,HCEXL50.0AAF,,HCEXL50.0AAF,0
nonroad,2012,CDZXL07.8002,,CDZXL07.8002,0
nonroad,2012,CDZXL07.1027,,CDZXL07.1027,0
nonroad,2011,BWXPL0.836HL,,BWXPL0.836HL,0
nonroad,2011,BYNDL2.16AAA,,BYNDL2.16AAA,0
nonroad,2011,BWWBL0.42DHY,,BWWBL0.42DHY,0
nonroad,2011,BWKPL0.436KP,,BWKPL0.436KP,0
nonroad,2011,BSHLL2.16LDE,,BSHLL2.16LDE,0
nonroad,2012,CDZXL05.7011,,CDZXL05.7011,0
nonroad,2012,CDZXL05.7009,,CDZXL05.7009,0
nonroad,2011,BDICL07.6HPA,,BDICL07.6HPA,0
nonroad,2012,CDZXL07.1030,,CDZXL07.1030,0
nonroad,2012,CVPXL16.1CEA,BVPXL16.1CEA,CVPXL16.1CEA,0
nonroad,2012,CDZXL04.1014,,CDZXL04.1014,0
nonroad,2012,CKBXL.276KCB,BKBXL.276KCB,CKBXL.276KCB,0
nonroad,2012,CKBXL02.2FCC,BKBXL02.2FCC,CKBXL02.2FCC,0
nonroad,2012,CKBXL02.2RCB,BKBXL02.2RCB,CKBXL02.2RCB,0
nonroad,2012,CKBXL01.0BCC,BKBXL01.0BCC,CKBXL01.0BCC,0
nonroad,2012,CKBXL01.1BCB,BKBXL01.1BCB,CKBXL01.1BCB,0
nonroad,2012,CKBXL02.6ECD,BKBXL02.6ECD,CKBXL02.6ECD,0
nonroad,2012,CKBXL02.4FAD,BKBXL02.4FAD,CKBXL02.4FAD,0
nonroad,2012,CKBXL02.6EAD,BKBXL02.6EAD,CKBXL02.6EAD,0
nonroad,2012,CMMLL02.7M35,BMMLL02.7M35,CMMLL02.7M35,0
nonroad,2012,CPKXL15.2TA2,BPKXL15.2TA2,CPKXL15.2TA2,0
nonroad,2012,CPKXL15.2TAG,BPKXL15.2TAG,CPKXL15.2TAG,0
nonroad,2012,CNWSL.456AAA,ANWSL.456AAA,CNWSL.456AAA,0
nonroad,2012,CH3XL1.49N3T,BH3XL1.49N3T,CH3XL1.49N3T,0
nonroad,2012,CKMCL3.41D43,,CKMCL3.41D43,0
nonroad,2012,CSHLL1.36DDD,BSHLL1.36DDD,BSHLL1.36DDD,1
nonroad,2012,CZHXL3.17XCD,BZHXL3.17XCD,BZHXL3.17XCD,1
nonroad,2012,CYDXL1.50K3H,BYDXL1.50K3H,CYDXL1.50K3H,0
nonroad,2012,CCEXL04.5AAE,,CCEXL04.5AAE,0
nonroad,2012,CYDXL2.00N4T,BYDXL2.00N4T,CYDXL2.00N4T,0
nonroad,2012,CWWBL0.42DHY,BWWBL0.42DHY,BWWBL0.42DHY,1
nonroad,2012,CFPXL06.7SCB,,CFPXL06.7SCB,0
nonroad,2012,CFPXL08.7TR4,BVEXL08.7TR4,CFPXL08.7TR4,0
nonroad,2012,CMVXL01.0DDD,BMVXL01.0DDD,CMVXL01.0DDD,0
nonroad,2012,CMVXL03.3AAF,BMVXL03.3AAF,CMVXL03.3AAF,0
nonroad,2012,CHZXL.462V40,BHYXL.462V40,CHZXL.462V40,0
nonroad,2012,CHZXL.462C40,BHYXL.462C40,CHZXL.462C40,0
nonroad,2012,CSCLL03.6V74,BSCLL03.6V74,CSCLL03.6V74,0
nonroad,2012,CCEXL060.AAD,BCEXL060.AAD,CCEXL060.AAD,0
nonroad,2012,CFDUL00.743F,BFDUL00.743F,BFDUL00.743F,1
nonroad,2012,CFDUL00.743W,BFDUL00.743W,BFDUL00.743W,1
nonroad,2012,CHZXL.722V90,BHYXL.722V90,CHZXL.722V90,0
nonroad,2012,CHZXL.722C90,BHYXL.722C90,CHZXL.722C90,0
nonroad,2012,CHZXL.997V40,BHYXL.997V40,CHZXL.997V40,0
nonroad,2012,CKHXL2.19CT1,BLBDL2.19CT1,CKHXL2.19CT1,0
nonroad,2012,CLESL2.67AAA,BLESL2.67AAA,BLESL2.67AAA,1
nonroad,2012,CKHXL.95412L,BLBDL.95412L,CKHXL.95412L,0
nonroad,2012,CKHXL.34935D,BLBDL.34935D,CKHXL.34935D,0
nonroad,2012,CICLL1.50C3D,BICLL1.50C3D,CICLL1.50C3D,0
nonroad,2012,CKHXL1.259LD,BLBDL1.259LD,CKHXL1.259LD,0
nonroad,2012,CCEXL15.0AAI,,CCEXL15.0AAI,0
nonroad,2012,CYDXL1.33K3N,BYDXL1.33K3N,CYDXL1.33K3N,0
nonroad,2012,CCSPL.418AAA,,CCSPL.418AAA,0
nonroad,2013,DMMLL02.6N67,,DMMLL02.6N67,0
nonroad,2013,DMMLL02.6N59,,DMMLL02.6N59,0
nonroad,2012,CMVXL37.1BBA,BMVXL37.1BBA,CMVXL37.1BBA,0
nonroad,2012,CYDXL2.19K4N,BYDXL2.19K4N,CYDXL2.19K4N,0
nonroad,2012,CJGHL0.42AAA,,CJGHL0.42AAA,0
nonroad,2013,DCEXL15.0AAK,CCEXL15.0AAK,CCEXL15.0AAK,1
