panel,model_year,engine_family,engine_code,engine_test_model,pollutant,test_type,cert_result,adj_result,standard,fel,fcl,df_type,df_value,units
highway,2024,RNVXH07750SC,G7822,S515,CO,transient,0.0,0.02,15.5,,,Steady-State Multiplicative,1.0,g/bhp-hr
highway,2024,RNVXH07750SC,G7822,S515,CO,transient,0.0,0.02,15.5,,,Transient Multiplicative,1.917,g/bhp-hr
highway,2024,RNVXH07750SC,G7822,S515,CH4,transient,0.02,0.001,0.1,0.1,,Steady-State Additive,0.02,g/bhp-hr
highway,2024,RNVXH07750SC,G7822,S515,CH4,transient,0.02,0.001,0.1,0.1,,Transient Additive,0.02,g/bhp-hr
highway,2024,RNVXH07750SC,G7822,S515,NOx,transient,0.05,0.046,0.2,,,Steady-State Multiplicative,1.0,g/bhp-hr
highway,2024,RNVXH07750SC,G7822,S515,NOx,transient,0.05,0.046,0.2,,,Transient Multiplicative,1.0,g/bhp-hr
highway,2024,RNVXH07750SC,G7822,S515,N2O,transient,0.03,0.024,0.1,0.1,,Steady-State Additive,0.01,g/bhp-hr
highway,2024,RNVXH07750SC,G7822,S515,N2O,transient,0.03,0.024,0.1,0.1,,Transient Additive,0.01,g/bhp-hr
highway,2024,RNVXH07750SC,G7822,S515,NMHC,transient,0.01,0.005,0.14,,,Steady-State Multiplicative,1.0,g/bhp-hr
highway,2024,RNVXH07750SC,G7822,S515,NMHC,transient,0.01,0.005,0.14,,,Transient Multiplicative,1.524,g/bhp-hr
highway,2024,RNVXH07750SC,G7822,S515,PM,transient,0.0,0.001,0.01,,,Steady-State Additive,0.002,g/bhp-hr
highway,2024,RNVXH07750SC,G7822,S515,PM,transient,0.0,0.001,0.01,,,Transient Additive,0.0,g/bhp-hr
highway,2024,RPCRH10.8C21,443 hp,MX-11_443hp,CO2,transient,498.0,498.3,,523.0,508.0,Steady-State Additive,0.0,g/bhp-hr
highway,2024,RPCRH10.8C21,443 hp,MX-11_443hp,CO2,transient,498.0,498.3,,523.0,508.0,Transient Additive,0.0,g/bhp-hr
highway,2024,RPCRH10.8C21,443 hp,MX-11_443hp,CO,transient,0.2,0.1,15.5,,,Steady-State Additive,0.033,g/bhp-hr
highway,2024,RPCRH10.8C21,443 hp,MX-11_443hp,CO,transient,0.2,0.1,15.5,,,Transient Additive,0.093,g/bhp-hr
highway,2024,RPCRH10.8C21,443 hp,MX-11_443hp,CH4,transient,0.0,0.002,0.1,0.1,,Steady-State Additive,0.0,g/bhp-hr
highway,2024,RPCRH10.8C21,443 hp,MX-11_443hp,CH4,transient,0.0,0.002,0.1,0.1,,Transient Additive,0.0,g/bhp-hr
highway,2024,RPCRH10.8C21,443 hp,MX-11_443hp,NOx,transient,0.13,0.07400000000000001,0.2,,,Steady-State Multiplicative,1.254,g/bhp-hr
highway,2024,RPCRH10.8C21,443 hp,MX-11_443hp,NOx,transient,0.13,0.07400000000000001,0.2,,,Transient Multiplicative,1.695,g/bhp-hr
highway,2024,RPCRH10.8C21,443 hp,MX-11_443hp,N2O,transient,0.05,0.053000000000000005,0.1,0.1,,Steady-State Additive,0.004,g/bhp-hr
highway,2024,RPCRH10.8C21,443 hp,MX-11_443hp,N2O,transient,0.05,0.053000000000000005,0.1,0.1,,Transient Additive,0.0,g/bhp-hr
highway,2024,RPCRH10.8C21,443 hp,MX-11_443hp,NMHC,transient,0.01,0.011000000000000001,0.14,,,Steady-State Multiplicative,1.0,g/bhp-hr
highway,2024,RPCRH10.8C21,443 hp,MX-11_443hp,NMHC,transient,0.01,0.011000000000000001,0.14,,,Transient Multiplicative,1.0,g/bhp-hr
highway,2024,RPCRH10.8C21,443 hp,MX-11_443hp,PM,transient,0.0,0.001,0.01,,,Steady-State Multiplicative,1.0,g/bhp-hr
highway,2024,RPCRH10.8C21,443 hp,MX-11_443hp,PM,transient,0.0,0.001,0.01,,,Transient Multiplicative,1.0,g/bhp-hr
highway,2024,RPCRH10.8M21,443 hp,MX-11_443hp,CO2,transient,498.0,498.3,,523.0,508.0,Steady-State Additive,0.0,g/bhp-hr
highway,2024,RPCRH10.8M21,443 hp,MX-11_443hp,CO2,transient,498.0,498.3,,523.0,508.0,Transient Additive,0.0,g/bhp-hr
highway,2024,RPCRH10.8M21,443 hp,MX-11_443hp,CO,transient,0.2,0.1,15.5,,,Steady-State Additive,0.033,g/bhp-hr
highway,2024,RPCRH10.8M21,443 hp,MX-11_443hp,CO,transient,0.2,0.1,15.5,,,Transient Additive,0.093,g/bhp-hr
highway,2024,RPCRH10.8M21,443 hp,MX-11_443hp,CH4,transient,0.0,0.002,0.1,0.1,,Steady-State Additive,0.0,g/bhp-hr
highway,2024,RPCRH10.8M21,443 hp,MX-11_443hp,CH4,transient,0.0,0.002,0.1,0.1,,Transient Additive,0.0,g/bhp-hr
highway,2024,RPCRH10.8M21,443 hp,MX-11_443hp,NOx,transient,0.13,0.07400000000000001,0.2,,,Steady-State Multiplicative,1.254,g/bhp-hr
highway,2024,RPCRH10.8M21,443 hp,MX-11_443hp,NOx,transient,0.13,0.07400000000000001,0.2,,,Transient Multiplicative,1.695,g/bhp-hr
highway,2024,RPCRH10.8M21,443 hp,MX-11_443hp,N2O,transient,0.05,0.053000000000000005,0.1,0.1,,Steady-State Additive,0.004,g/bhp-hr
highway,2024,RPCRH10.8M21,443 hp,MX-11_443hp,N2O,transient,0.05,0.053000000000000005,0.1,0.1,,Transient Additive,0.0,g/bhp-hr
highway,2024,RPCRH10.8M21,443 hp,MX-11_443hp,NMHC,transient,0.01,0.011000000000000001,0.14,,,Steady-State Multiplicative,1.0,g/bhp-hr
highway,2024,RPCRH10.8M21,443 hp,MX-11_443hp,NMHC,transient,0.01,0.011000000000000001,0.14,,,Transient Multiplicative,1.0,g/bhp-hr
highway,2024,RPCRH10.8M21,443 hp,MX-11_443hp,PM,transient,0.0,0.001,0.01,,,Steady-State Multiplicative,1.0,g/bhp-hr
highway,2024,RPCRH10.8M21,443 hp,MX-11_443hp,PM,transient,0.0,0.001,0.01,,,Transient Multiplicative,1.0,g/bhp-hr
highway,2024,RPCRH12.9C01,510 hp,MX-13_510hp,CO2,transient,495.0,495.0,,524.0,509.0,Steady-State Additive,0.0,g/bhp-hr
highway,2024,RPCRH12.9C01,510 hp,MX-13_510hp,CO2,transient,495.0,495.0,,524.0,509.0,Transient Additive,0.0,g/bhp-hr
highway,2024,RPCRH12.9C01,510 hp,MX-13_510hp,CO,transient,0.0,0.03,15.5,,,Steady-State Multiplicative,1.0,g/bhp-hr
highway,2024,RPCRH12.9C01,510 hp,MX-13_510hp,CO,transient,0.0,0.03,15.5,,,Transient Multiplicative,1.0,g/bhp-hr
highway,2024,RPCRH12.9C01,510 hp,MX-13_510hp,CH4,transient,0.0,0.004,0.1,0.1,,Steady-State Additive,0.0,g/bhp-hr
highway,2024,RPCRH12.9C01,510 hp,MX-13_510hp,CH4,transient,0.0,0.004,0.1,0.1,,Transient Additive,0.0,g/bhp-hr
highway,2024,RPCRH12.9C01,510 hp,MX-13_510hp,NOx,transient,0.02,0.017,0.2,,,Steady-State Multiplicative,1.5223,g/bhp-hr
highway,2024,RPCRH12.9C01,510 hp,MX-13_510hp,NOx,transient,0.02,0.017,0.2,,,Transient Multiplicative,1.0923,g/bhp-hr
highway,2024,RPCRH12.9C01,510 hp,MX-13_510hp,N2O,transient,0.04,0.036000000000000004,0.1,0.1,,Steady-State Additive,0.011000000000000001,g/bhp-hr
highway,2024,RPCRH12.9C01,510 hp,MX-13_510hp,N2O,transient,0.04,0.036000000000000004,0.1,0.1,,Transient Additive,0.0,g/bhp-hr
highway,2024,RPCRH12.9C01,510 hp,MX-13_510hp,NMHC,transient,0.0,0.004,0.14,,,Steady-State Multiplicative,1.375,g/bhp-hr
highway,2024,RPCRH12.9C01,510 hp,MX-13_510hp,NMHC,transient,0.0,0.004,0.14,,,Transient Multiplicative,1.165,g/bhp-hr
highway,2024,RPCRH12.9C01,510 hp,MX-13_510hp,PM,transient,0.0,0.001,0.01,,,Steady-State Additive,0.0,g/bhp-hr
highway,2024,RPCRH12.9C01,510 hp,MX-13_510hp,PM,transient,0.0,0.001,0.01,,,Transient Additive,0.00030000000000000003,g/bhp-hr
highway,2024,RPCRH12.9C21,510 hp,MX-13_510hp,CO2,transient,487.0,486.6,,505.0,490.0,Steady-State Additive,0.0,g/bhp-hr
highway,2024,RPCRH12.9C21,510 hp,MX-13_510hp,CO2,transient,487.0,486.6,,505.0,490.0,Transient Additive,0.0,g/bhp-hr
highway,2024,RPCRH12.9C21,510 hp,MX-13_510hp,CO,transient,0.1,0.01,15.5,,,Steady-State Additive,0.033,g/bhp-hr
highway,2024,RPCRH12.9C21,510 hp,MX-13_510hp,CO,transient,0.1,0.01,15.5,,,Transient Additive,0.093,g/bhp-hr
highway,2024,RPCRH12.9C21,510 hp,MX-13_510hp,CH4,transient,0.0,0.002,0.1,0.1,,Steady-State Additive,0.0,g/bhp-hr
highway,2024,RPCRH12.9C21,510 hp,MX-13_510hp,CH4,transient,0.0,0.002,0.1,0.1,,Transient Additive,0.0,g/bhp-hr
highway,2024,RPCRH12.9C21,510 hp,MX-13_510hp,NOx,transient,0.12,0.07,0.2,,,Steady-State Multiplicative,1.254,g/bhp-hr
highway,2024,RPCRH12.9C21,510 hp,MX-13_510hp,NOx,transient,0.12,0.07,0.2,,,Transient Multiplicative,1.695,g/bhp-hr
highway,2024,RPCRH12.9C21,510 hp,MX-13_510hp,N2O,transient,0.06,0.056,0.1,0.1,,Steady-State Additive,0.004,g/bhp-hr
highway,2024,RPCRH12.9C21,510 hp,MX-13_510hp,N2O,transient,0.06,0.056,0.1,0.1,,Transient Additive,0.0,g/bhp-hr
highway,2024,RPCRH12.9C21,510 hp,MX-13_510hp,NMHC,transient,0.01,0.007,0.14,,,Steady-State Multiplicative,1.0,g/bhp-hr
highway,2024,RPCRH12.9C21,510 hp,MX-13_510hp,NMHC,transient,0.01,0.007,0.14,,,Transient Multiplicative,1.0,g/bhp-hr
highway,2024,RPCRH12.9C21,510 hp,MX-13_510hp,PM,transient,0.0,0.001,0.01,,,Steady-State Multiplicative,1.0,g/bhp-hr
highway,2024,RPCRH12.9C21,510 hp,MX-13_510hp,PM,transient,0.0,0.001,0.01,,,Transient Multiplicative,1.0,g/bhp-hr
highway,2024,RPCRH12.9M21,510 hp,MX-13_510hp,CO2,transient,487.0,486.6,,505.0,490.0,Steady-State Additive,0.0,g/bhp-hr
highway,2024,RPCRH12.9M21,510 hp,MX-13_510hp,CO2,transient,487.0,486.6,,505.0,490.0,Transient Additive,0.0,g/bhp-hr
highway,2024,RPCRH12.9M21,510 hp,MX-13_510hp,CO,transient,0.1,0.01,15.5,,,Steady-State Additive,0.033,g/bhp-hr
highway,2024,RPCRH12.9M21,510 hp,MX-13_510hp,CO,transient,0.1,0.01,15.5,,,Transient Additive,0.093,g/bhp-hr
highway,2024,RPCRH12.9M21,510 hp,MX-13_510hp,CH4,transient,0.0,0.002,0.1,0.1,,Steady-State Additive,0.0,g/bhp-hr
highway,2024,RPCRH12.9M21,510 hp,MX-13_510hp,CH4,transient,0.0,0.002,0.1,0.1,,Transient Additive,0.0,g/bhp-hr
highway,2024,RPCRH12.9M21,510 hp,MX-13_510hp,NOx,transient,0.12,0.07,0.2,,,Steady-State Multiplicative,1.254,g/bhp-hr
highway,2024,RPCRH12.9M21,510 hp,MX-13_510hp,NOx,transient,0.12,0.07,0.2,,,Transient Multiplicative,1.695,g/bhp-hr
highway,2024,RPCRH12.9M21,510 hp,MX-13_510hp,N2O,transient,0.06,0.056,0.1,0.1,,Steady-State Additive,0.004,g/bhp-hr
highway,2024,RPCRH12.9M21,510 hp,MX-13_510hp,N2O,transient,0.06,0.056,0.1,0.1,,Transient Additive,0.0,g/bhp-hr
highway,2024,RPCRH12.9M21,510 hp,MX-13_510hp,NMHC,transient,0.01,0.007,0.14,,,Steady-State Multiplicative,1.0,g/bhp-hr
highway,2024,RPCRH12.9M21,510 hp,MX-13_510hp,NMHC,transient,0.01,0.007,0.14,,,Transient Multiplicative,1.0,g/bhp-hr
highway,2024,RPCRH12.9M21,510 hp,MX-13_510hp,PM,transient,0.0,0.001,0.01,,,Steady-State Multiplicative,1.0,g/bhp-hr
highway,2024,RPCRH12.9M21,510 hp,MX-13_510hp,PM,transient,0.0,0.001,0.01,,,Transient Multiplicative,1.0,g/bhp-hr
highway,2024,RRIIE07.3BL3,RRFC1FSR5,Medium Duty Truck,CO2,transient,,,,646.0,,Transient Additive,0.0,g/bhp-hr
highway,2024,RRIIE07.3BL3,RRFC1FSR5,Medium Duty Truck,CO,transient,4.5,2.83,14.4,,,Transient Multiplicative,1.6,g/bhp-hr
highway,2024,RRIIE07.3BL3,RRFC1FSR5,Medium Duty Truck,HCHO,transient,0.0,0.0,0.01,,,Transient Multiplicative,1.4440000000000002,g/bhp-hr
highway,2024,RRIIE07.3BL3,RRFC1FSR5,Medium Duty Truck,NOx,transient,0.01,0.004,0.02,,,Transient Multiplicative,2.0060000000000002,g/bhp-hr
highway,2024,RRIIE07.3BL3,RRFC1FSR5,Medium Duty Truck,NMHC,transient,0.05,0.025,0.14,,,Transient Multiplicative,1.9000000000000001,g/bhp-hr
highway,2024,RRIIE07.3BL3,RRFC1FSR5,Medium Duty Truck,PM,transient,0.0,0.002,0.01,,,Transient Multiplicative,2.2,g/bhp-hr
highway,2024,RRIIE07.3BL3,RRF510DR5,Motor Home,CO2,transient,,,,646.0,,Transient Additive,0.0,g/bhp-hr
highway,2024,RRIIE07.3BL3,RRF510DR5,Motor Home,CO,transient,3.6,2.2800000000000002,14.4,,,Transient Multiplicative,1.6,g/bhp-hr
highway,2024,RRIIE07.3BL3,RRF510DR5,Motor Home,HCHO,transient,0.0,0.0,0.01,,,Transient Multiplicative,1.4440000000000002,g/bhp-hr
highway,2024,RRIIE07.3BL3,RRF510DR5,Motor Home,NOx,transient,0.01,0.005,0.02,,,Transient Multiplicative,2.0060000000000002,g/bhp-hr
highway,2024,RRIIE07.3BL3,RRF510DR5,Motor Home,NMHC,transient,0.06,0.031,0.14,,,Transient Multiplicative,1.9000000000000001,g/bhp-hr
highway,2024,RRIIE07.3BL3,RRF510DR5,Motor Home,PM,transient,0.0,0.0,0.01,,,Transient Multiplicative,2.2,g/bhp-hr
highway,2024,RRIIE07.3BL3,RRF510DR5,Motor Home,CO2,transient,,,,646.0,,Transient Additive,0.0,g/bhp-hr
highway,2024,RRIIE07.3BL3,RRF510DR5,Motor Home,CO,transient,3.7,2.29,14.4,,,Transient Multiplicative,1.6,g/bhp-hr
highway,2024,RRIIE07.3BL3,RRF510DR5,Motor Home,HCHO,transient,0.0,0.0,0.01,,,Transient Multiplicative,1.4440000000000002,g/bhp-hr
highway,2024,RRIIE07.3BL3,RRF510DR5,Motor Home,NOx,transient,0.01,0.006,0.02,,,Transient Multiplicative,2.0060000000000002,g/bhp-hr
highway,2024,RRIIE07.3BL3,RRF510DR5,Motor Home,NMHC,transient,0.06,0.03,0.14,,,Transient Multiplicative,1.9000000000000001,g/bhp-hr
highway,2024,RRIIE07.3BL3,RRF510DR5,Motor Home,PM,transient,0.0,0.001,0.01,,,Transient Multiplicative,2.2,g/bhp-hr
highway,2024,RRIIE07.3BL5,RRFB1FSR5,Blue Bird Vision Bus,CO2,transient,544.0,527.3,,592.0,575.0,Transient Additive,16.9,g/bhp-hr
highway,2024,RRIIE07.3BL5,RRFB1FSR5,Blue Bird Vision Bus,CO,transient,4.7,2.91,14.4,,,Transient Multiplicative,1.6,g/bhp-hr
highway,2024,RRIIE07.3BL5,RRFB1FSR5,Blue Bird Vision Bus,HCHO,transient,0.0,0.0,,,,Transient Multiplicative,1.212,g/bhp-hr
highway,2024,RRIIE07.3BL5,RRFB1FSR5,Blue Bird Vision Bus,CH4,transient,0.03,0.008,0.1,0.1,,Transient Additive,0.02,g/bhp-hr
highway,2024,RRIIE07.3BL5,RRFB1FSR5,Blue Bird Vision Bus,NOx,transient,0.01,0.008,0.2,0.02,,Transient Multiplicative,1.726,g/bhp-hr
highway,2024,RRIIE07.3BL5,RRFB1FSR5,Blue Bird Vision Bus,N2O,transient,0.02,0.001,0.1,0.1,,Transient Additive,0.02,g/bhp-hr
highway,2024,RRIIE07.3BL5,RRFB1FSR5,Blue Bird Vision Bus,NMHC,transient,0.04,0.021,0.14,,,Transient Multiplicative,1.9000000000000001,g/bhp-hr
highway,2024,RRIIE07.3BL5,RRFB1FSR5,Blue Bird Vision Bus,PM,transient,0.0,0.001,0.01,,,Transient Multiplicative,2.2,g/bhp-hr
highway,2024,RRIIE07.3BW8,RRNG10AR5,Blue Bird Vision Bus,CO2,transient,604.0,603.6,,646.0,627.0,Transient Additive,0.0,g/bhp-hr
highway,2024,RRIIE07.3BW8,RRNG10AR5,Blue Bird Vision Bus,CO,transient,3.6,2.73,14.4,,,Transient Multiplicative,1.326,g/bhp-hr
highway,2024,RRIIE07.3BW8,RRNG10AR5,Blue Bird Vision Bus,HCHO,transient,0.0,0.0,,,,Transient Multiplicative,1.8181,g/bhp-hr
highway,2024,RRIIE07.3BW8,RRNG10AR5,Blue Bird Vision Bus,CH4,transient,0.03,0.008,0.1,0.1,,Transient Additive,0.02,g/bhp-hr
highway,2024,RRIIE07.3BW8,RRNG10AR5,Blue Bird Vision Bus,NOx,transient,0.06,0.016,0.2,0.08,,Transient Multiplicative,3.7430000000000003,g/bhp-hr
highway,2024,RRIIE07.3BW8,RRNG10AR5,Blue Bird Vision Bus,N2O,transient,0.02,0.002,0.1,0.1,,Transient Additive,0.02,g/bhp-hr
highway,2024,RRIIE07.3BW8,RRNG10AR5,Blue Bird Vision Bus,NMHC,transient,0.03,0.02,0.14,,,Transient Multiplicative,1.619,g/bhp-hr
highway,2024,RRIIE07.3BW8,RRNG10AR5,Blue Bird Vision Bus,PM,transient,0.0,0.002,0.01,,,Transient Additive,0.0,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,CO2,transient,543.0,542.7,,566.0,550.0,Transient Additive,0.0,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,CO,transient,0.1,0.04,15.5,,,Steady-State Multiplicative,3.0,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,CO,transient,0.1,0.04,15.5,,,Transient Multiplicative,3.0,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,CH4,transient,0.02,0.0,0.1,0.1,,Transient Additive,0.02,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,NOx,transient,0.17,0.134,0.2,,,Steady-State Multiplicative,1.288,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,NOx,transient,0.17,0.134,0.2,,,Transient Multiplicative,1.288,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,N2O,transient,0.08,0.063,0.1,0.1,,Transient Additive,0.02,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,NMHC,transient,0.0,0.001,0.14,,,Steady-State Multiplicative,1.0,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,NMHC,transient,0.0,0.001,0.14,,,Transient Multiplicative,1.0,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,PM,transient,0.0,0.002,0.01,,,Steady-State Multiplicative,1.0,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,PM,transient,0.0,0.002,0.01,,,Transient Multiplicative,1.0,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,CO2,transient,547.0,546.7,,566.0,550.0,Transient Additive,0.0,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,CO,transient,0.1,0.03,15.5,,,Steady-State Multiplicative,3.0,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,CO,transient,0.1,0.03,15.5,,,Transient Multiplicative,3.0,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,CH4,transient,0.02,0.0,0.1,0.1,,Transient Additive,0.02,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,NOx,transient,0.16,0.124,0.2,,,Steady-State Multiplicative,1.288,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,NOx,transient,0.16,0.124,0.2,,,Transient Multiplicative,1.288,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,N2O,transient,0.07,0.049,0.1,0.1,,Transient Additive,0.02,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,NMHC,transient,0.0,0.0,0.14,,,Steady-State Multiplicative,1.0,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,NMHC,transient,0.0,0.0,0.14,,,Transient Multiplicative,1.0,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,PM,transient,0.0,0.001,0.01,,,Steady-State Multiplicative,1.0,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,PM,transient,0.0,0.001,0.01,,,Transient Multiplicative,1.0,g/bhp-hr
highway,2024,RVPTH10.8CA1,F,MP7-395C,CO2,transient,512.0,512.3,,534.0,518.0,,,g/bhp-hr
highway,2024,RVPTH10.8CA1,F,MP7-395C,CO,transient,0.2,0.13,15.5,,,,,g/bhp-hr
highway,2024,RVPTH10.8CA1,F,MP7-395C,CH4,transient,0.02,0.0,0.1,0.1,,,,g/bhp-hr
highway,2024,RVPTH10.8CA1,F,MP7-395C,NOx,transient,0.09,0.058,0.2,,,,,g/bhp-hr
highway,2024,RVPTH10.8CA1,F,MP7-395C,N2O,transient,0.07,0.051000000000000004,0.1,0.1,,,,g/bhp-hr
highway,2024,RVPTH10.8CA1,F,MP7-395C,NMHC,transient,0.0,0.001,0.14,,,,,g/bhp-hr
highway,2024,RVPTH10.8CA1,F,MP7-395C,PM,transient,0.0,0.0,0.01,,,,,g/bhp-hr
highway,2024,RVPTH10.8EP1,F,MP7-395C,CO2,transient,512.0,512.3,,534.0,518.0,,,g/bhp-hr
highway,2024,RVPTH10.8EP1,F,MP7-395C,CO,transient,0.2,0.13,15.5,,,,,g/bhp-hr
highway,2024,RVPTH10.8EP1,F,MP7-395C,CH4,transient,0.02,0.0,0.1,0.1,,,,g/bhp-hr
highway,2024,RVPTH10.8EP1,F,MP7-395C,NOx,transient,0.09,0.058,0.2,,,,,g/bhp-hr
highway,2024,RVPTH10.8EP1,F,MP7-395C,N2O,transient,0.07,0.051000000000000004,0.1,0.1,,,,g/bhp-hr
highway,2024,RVPTH10.8EP1,F,MP7-395C,NMHC,transient,0.0,0.001,0.14,,,,,g/bhp-hr
highway,2024,RVPTH10.8EP1,F,MP7-395C,PM,transient,0.0,0.0,0.01,,,,,g/bhp-hr
highway,2024,RVPTH12.8CA1,SE,D13N-500,CO2,transient,491.0,491.3,,512.0,497.0,,,g/bhp-hr
highway,2024,RVPTH12.8CA1,SE,D13N-500,CO,transient,0.0,0.03,15.5,,,,,g/bhp-hr
highway,2024,RVPTH12.8CA1,SE,D13N-500,CH4,transient,0.02,0.0,0.1,0.1,,,,g/bhp-hr
highway,2024,RVPTH12.8CA1,SE,D13N-500,NOx,transient,0.07,0.041,0.2,,,,,g/bhp-hr
highway,2024,RVPTH12.8CA1,SE,D13N-500,N2O,transient,0.06,0.041,0.1,0.1,,,,g/bhp-hr
highway,2024,RVPTH12.8CA1,SE,D13N-500,NMHC,transient,0.0,0.003,0.14,,,,,g/bhp-hr
highway,2024,RVPTH12.8CA1,SE,D13N-500,PM,transient,0.0,0.002,0.01,,,,,g/bhp-hr
highway,2024,RVPTH12.8CA2,TC,D13N-455,CO2,transient,482.0,482.1,,501.0,486.0,,,g/bhp-hr
highway,2024,RVPTH12.8CA2,TC,D13N-455,CO,transient,0.3,0.23,15.5,,,,,g/bhp-hr
highway,2024,RVPTH12.8CA2,TC,D13N-455,CH4,transient,0.02,0.0,0.1,0.1,,,,g/bhp-hr
highway,2024,RVPTH12.8CA2,TC,D13N-455,NOx,transient,0.13,0.078,0.2,,,,,g/bhp-hr
highway,2024,RVPTH12.8CA2,TC,D13N-455,N2O,transient,0.08,0.059000000000000004,0.1,0.1,,,,g/bhp-hr
highway,2024,RVPTH12.8CA2,TC,D13N-455,NMHC,transient,0.0,0.003,0.14,,,,,g/bhp-hr
highway,2024,RVPTH12.8CA2,TC,D13N-455,PM,transient,0.0,0.002,0.01,,,,,g/bhp-hr
highway,2024,RVPTH12.8CA3,ETOR-2235_VGT-3,D13N-455CA,CO2,transient,500.0,499.5,,530.0,515.0,Steady-State Additive,0.0,g/bhp-hr
highway,2024,RVPTH12.8CA3,ETOR-2235_VGT-3,D13N-455CA,CO2,transient,500.0,499.5,,530.0,515.0,Transient Additive,0.0,g/bhp-hr
highway,2024,RVPTH12.8CA3,ETOR-2235_VGT-3,D13N-455CA,CO,transient,0.1,0.09,15.5,,,Steady-State Multiplicative,1.117,g/bhp-hr
highway,2024,RVPTH12.8CA3,ETOR-2235_VGT-3,D13N-455CA,CO,transient,0.1,0.09,15.5,,,Transient Multiplicative,1.3880000000000001,g/bhp-hr
